685.2049974	6.727539063
685.3752444	6.793945313
685.5454914	6.845703125
685.7157384	6.895507813
685.8859854	6.946289063
686.0562324	6.998046875
686.2264794	7.051757813
686.3967264	7.100585938
686.5669734	7.140625
686.7372204	7.190429688
686.9074673	7.274414063
687.0777143	7.345703125
687.2479613	7.393554688
687.4182083	7.428710938
687.5884553	7.455078125
687.7587023	7.484375
687.9289493	7.53515625
688.0991963	7.587890625
688.2694433	7.643554688
688.4396903	7.681640625
688.6099373	7.717773438
688.7801843	7.759765625
688.9504313	7.791992188
689.1206783	7.817382813
689.2909253	7.844726563
689.4611723	7.860351563
689.6314193	7.8828125
689.8016663	7.909179688
689.9719133	7.942382813
690.1421603	7.97265625
690.3124073	8.013671875
690.4826543	8.0546875
690.6529012	8.080078125
690.8231482	8.107421875
690.9933952	8.127929688
691.1636422	8.139648438
691.3338892	8.168945313
691.5041362	8.206054688
691.6743832	8.256835938
691.8446302	8.311523438
692.0148772	8.359375
692.1851242	8.385742188
692.3553712	8.422851563
692.5256182	8.454101563
692.6958652	8.483398438
692.8661122	8.51953125
693.0363592	8.547851563
693.2066062	8.583007813
693.3768532	8.626953125
693.5471002	8.673828125
693.7173472	8.719726563
693.8875942	8.766601563
694.0578412	8.80859375
694.2280882	8.83984375
694.3983351	8.876953125
694.5685821	8.920898438
694.7388291	8.966796875
694.9090761	9.01171875
695.0793231	9.063476563
695.2495701	9.11328125
695.4198171	9.15625
695.5900641	9.1953125
695.7603111	9.233398438
695.9305581	9.272460938
696.1008051	9.313476563
696.2710521	9.3515625
696.4412991	9.4140625
696.6115461	9.459960938
696.7817931	9.505859375
696.9520401	9.559570313
697.1222871	9.616210938
697.2925341	9.684570313
697.4627811	9.7421875
697.6330281	9.798828125
697.8032751	9.865234375
697.9735221	9.938476563
698.1437691	10.01269531
698.314016	10.08496094
698.484263	10.14160156
698.65451	10.20410156
698.824757	10.2734375
698.995004	10.35253906
699.165251	10.44921875
699.335498	10.5390625
699.505745	10.61816406
699.675992	10.70117188
699.846239	10.78417969
700.016486	10.85742188
700.186733	10.921875
700.35698	10.984375
700.527227	11.07226563
700.697474	11.14941406
700.867721	11.22851563
701.037968	11.31738281
701.208215	11.40234375
701.378462	11.48828125
701.548709	11.56542969
701.718956	11.65234375
701.889203	11.73144531
702.0594499	11.80371094
702.2296969	11.88671875
702.3999439	11.95898438
702.5701909	12.04394531
702.7404379	12.1484375
702.9106849	12.24707031
703.0809319	12.32128906
703.2511789	12.37011719
703.4214259	12.41992188
703.5916729	12.48046875
703.7619199	12.55175781
703.9321669	12.62402344
704.1024139	12.68066406
704.2726609	12.75097656
704.4429079	12.83105469
704.6131549	12.92480469
704.7834019	12.98242188
704.9536489	13.03417969
705.1238959	13.09277344
705.2941429	13.140625
705.4643899	13.18554688
705.6346369	13.22460938
705.8048838	13.25585938
705.9751308	13.25976563
706.1453778	13.27148438
706.3156248	13.28710938
706.4858718	13.30175781
706.6561188	13.31542969
706.8263658	13.296875
706.9966128	13.28222656
707.1668598	13.265625
707.3371068	13.25
707.5073538	13.23144531
707.6776008	13.19628906
707.8478478	13.13964844
708.0180948	13.07617188
708.1883418	13.00195313
708.3585888	12.9453125
708.5288358	12.87109375
708.6990828	12.79003906
708.8693298	12.70019531
709.0395768	12.60644531
709.2098238	12.51660156
709.3800708	12.40917969
709.5503177	12.29492188
709.7205647	12.1796875
709.8908117	12.06445313
710.0610587	11.93945313
710.2313057	11.82324219
710.4015527	11.70117188
710.5717997	11.56054688
710.7420467	11.41992188
710.9122937	11.27636719
711.0825407	11.15429688
711.2527877	11.02832031
711.4230347	10.86621094
711.5932817	10.6875
711.7635287	10.52050781
711.9337757	10.36328125
712.1040227	10.21484375
712.2742697	10.05859375
712.4445167	9.899414063
712.6147637	9.732421875
712.7850107	9.571289063
712.9552577	9.397460938
713.1255047	9.231445313
713.2957516	9.077148438
713.4659986	8.911132813
713.6362456	8.7578125
713.8064926	8.606445313
713.9767396	8.45703125
714.1469866	8.299804688
714.3172336	8.146484375
714.4874806	7.99609375
714.6577276	7.84765625
714.8279746	7.700195313
714.9982216	7.534179688
715.1684686	7.381835938
715.3387156	7.232421875
715.5089626	7.073242188
715.6792096	6.943359375
715.8494566	6.831054688
716.0197036	6.712890625
716.1899506	6.595703125
716.3601976	6.471679688
716.5304446	6.350585938
716.7006916	6.235351563
716.8709386	6.111328125
717.0411856	5.99609375
717.2114325	5.888671875
717.3816795	5.762695313
717.5519265	5.649414063
717.7221735	5.556640625
717.8924205	5.4609375
718.0626675	5.360351563
718.2329145	5.256835938
718.4031615	5.1640625
718.5734085	5.078125
718.7436555	4.994140625
718.9139025	4.911132813
719.0841495	4.838867188
719.2543965	4.765625
719.4246435	4.693359375
719.5948905	4.615234375
719.7651375	4.541015625
719.9353845	4.458984375
720.1056315	4.377929688
720.2758785	4.3046875
720.4461255	4.234375
720.6163725	4.162109375
720.7866195	4.08984375
720.9568664	4.021484375
721.1271134	3.970703125
721.2973604	3.916992188
721.4676074	3.864257813
721.6378544	3.806640625
721.8081014	3.75
721.9783484	3.686523438
722.1485954	3.630859375
722.3188424	3.573242188
722.4890894	3.5234375
722.6593364	3.461914063
722.8295834	3.405273438
722.9998304	3.359375
723.1700774	3.30859375
723.3403244	3.23828125
723.5105714	3.182617188
723.6808184	3.1015625
723.8510654	3.034179688
724.0213124	2.979492188
724.1915594	2.923828125
724.3618064	2.874023438
724.5320534	2.823242188
724.7023003	2.775390625
724.8725473	2.731445313
725.0427943	2.706054688
725.2130413	2.680664063
725.3832883	2.639648438
725.5535353	2.59375
725.7237823	2.545898438
725.8940293	2.500976563
726.0642763	2.459960938
726.2345233	2.420898438
726.4047703	2.368164063
726.5750173	2.322265625
726.7452643	2.27734375
726.9155113	2.237304688
727.0857583	2.200195313
727.2560053	2.15625
727.4262523	2.114257813
727.5964993	2.08984375
727.7667463	2.071289063
727.9369933	2.068359375
728.1072403	2.052734375
728.2774873	2.015625
728.4477342	1.990234375
728.6179812	1.966796875
728.7882282	1.940429688
728.9584752	1.905273438
729.1287222	1.874023438
729.2989692	1.83203125
729.4692162	1.782226563
729.6394632	1.751953125
729.8097102	1.7265625
729.9799572	1.703125
730.1502042	1.684570313
730.3204512	1.6640625
730.4906982	1.640625
730.6609452	1.626953125
730.8311922	1.61328125
731.0014392	1.595703125
731.1716862	1.5703125
731.3419332	1.541015625
731.5121802	1.517578125
731.6824272	1.491210938
731.8526742	1.46484375
732.0229212	1.430664063
732.1931682	1.407226563
732.3634151	1.388671875
732.5336621	1.377929688
732.7039091	1.358398438
732.8741561	1.337890625
733.0444031	1.322265625
733.2146501	1.303710938
733.3848971	1.290039063
733.5551441	1.28515625
733.7253911	1.286132813
733.8956381	1.263671875
734.0658851	1.24609375
734.2361321	1.229492188
734.4063791	1.22265625
734.5766261	1.205078125
734.7468731	1.189453125
734.9171201	1.170898438
735.0873671	1.154296875
735.2576141	1.1328125
735.4278611	1.123046875
735.5981081	1.115234375
735.7683551	1.109375
735.9386021	1.110351563
736.108849	1.098632813
736.279096	1.090820313
736.449343	1.063476563
736.61959	1.041015625
736.789837	1.030273438
736.960084	1.020507813
737.130331	1.010742188
737.300578	1.002929688
737.470825	0.990234375
737.641072	0.967773438
737.811319	0.947265625
737.981566	0.923828125
738.151813	0.916015625
738.32206	0.901367188
738.492307	0.887695313
738.662554	0.875
738.832801	0.869140625
739.003048	0.86328125
739.173295	0.853515625
739.343542	0.845703125
739.513789	0.837890625
739.684036	0.829101563
739.8542829	0.82421875
